Id,carat,price,x,y,z
4923,0.71,2777,5.64,5.69,3.56
4924,0.71,2777,5.64,5.69,3.56
4925,0.71,2777,5.64,5.69,3.56
4926,0.71,2777,5.64,5.69,3.56
4927,0.71,2777,5.64,5.69,3.56
4928,0.71,2777,5.64,5.69,3.56
4929,0.71,2777,5.64,5.69,3.56
4930,1.184011,6766.4395,6.7617607,6.832135,4.265699
4931,0.71,2777,5.61,5.64,3.59
4932,0.71,2777,5.61,5.64,3.59
4933,0.71,2777,5.61,5.64,3.59
4934,0.71,2777,5.61,5.64,3.59
4935,0.71,2777,5.61,5.64,3.59
4936,0.71,2777,5.61,5.64,3.59
4937,0.71,2777,5.61,5.64,3.59
4938,0.71,2777,5.61,5.64,3.59
4939,0.71,2777,5.61,5.64,3.59
4940,1.184011,6766.4395,6.731761,6.782135,4.295699
4941,0.71,2777,5.87,5.9,3.4
4942,0.71,2777,5.87,5.9,3.4
4943,0.71,2777,5.87,5.9,3.4
4944,0.71,2777,5.87,5.9,3.4
4945,0.71,2777,5.87,5.9,3.4
4946,0.71,2777,5.87,5.9,3.4
4947,0.71,2777,5.87,5.9,3.4
4948,0.71,2777,5.87,5.9,3.4
4949,0.71,2777,5.87,5.9,3.4
4950,1.184011,6766.4395,6.9917607,7.0421352,4.105699
4951,0.7,2777,5.7,5.67,3.53
4952,0.7,2777,5.7,5.67,3.53
4953,0.7,2777,5.7,5.67,3.53
4954,0.7,2777,5.7,5.67,3.53
4955,0.7,2777,5.7,5.67,3.53
4956,0.7,2777,5.7,5.67,3.53
4957,0.7,2777,5.7,5.67,3.53
4958,0.7,2777,5.7,5.67,3.53
4959,0.7,2777,5.7,5.67,3.53
4960,1.174011,6766.4395,6.8217607,6.812135,4.235699
4961,0.7,2777,5.71,5.64,3.47
4962,0.7,2777,5.71,5.64,3.47
4963,0.7,2777,5.71,5.64,3.47
4964,0.7,2777,5.71,5.64,3.47
4965,0.7,2777,5.71,5.64,3.47
4966,0.7,2777,5.71,5.64,3.47
4967,0.7,2777,5.71,5.64,3.47
4968,0.7,2777,5.71,5.64,3.47
4969,0.7,2777,5.71,5.64,3.47
4970,1.174011,6766.4395,6.831761,6.782135,4.175699
4971,0.7,2777,5.79,5.75,3.46
4972,0.7,2777,5.79,5.75,3.46
4973,0.7,2777,5.79,5.75,3.46
4974,0.7,2777,5.79,5.75,3.46
4975,0.7,2777,5.79,5.75,3.46
4976,0.7,2777,5.79,5.75,3.46
4977,0.7,2777,5.79,5.75,3.46
4978,0.7,2777,5.79,5.75,3.46
4979,0.7,2777,5.79,5.75,3.46
4980,1.174011,6766.4395,6.911761,6.892135,4.165699
4981,0.7,2777,5.73,5.68,3.49
4982,0.7,2777,5.73,5.68,3.49
4983,0.7,2777,5.73,5.68,3.49
4984,0.7,2777,5.73,5.68,3.49
4985,0.7,2777,5.73,5.68,3.49
4986,0.7,2777,5.73,5.68,3.49
4987,0.7,2777,5.73,5.68,3.49
4988,0.7,2777,5.73,5.68,3.49
4989,0.7,2777,5.73,5.68,3.49
4990,1.174011,6766.4395,6.851761,6.822135,4.195699
4991,0.7,2777,5.67,5.63,3.54
4992,0.7,2777,5.67,5.63,3.54
4993,0.7,2777,5.67,5.63,3.54
4994,0.7,2777,5.67,5.63,3.54
4995,0.7,2777,5.67,5.63,3.54
4996,0.7,2777,5.67,5.63,3.54
4997,0.7,2777,5.67,5.63,3.54
4998,0.7,2777,5.67,5.63,3.54
4999,0.7,2777,5.67,5.63,3.54
5000,1.174011,6766.4395,6.791761,6.7721353,4.245699
5001,0.7,2777,5.73,5.68,3.48
5002,0.7,2777,5.73,5.68,3.48
5003,0.7,2777,5.73,5.68,3.48
5004,0.7,2777,5.73,5.68,3.48
5005,0.7,2777,5.73,5.68,3.48
5006,0.7,2777,5.73,5.68,3.48
5007,0.7,2777,5.73,5.68,3.48
5008,0.7,2777,5.73,5.68,3.48
5009,0.7,2777,5.73,5.68,3.48
5010,1.174011,6766.4395,6.851761,6.822135,4.185699
5011,0.7,2777,5.78,5.72,3.51
5012,0.7,2777,5.78,5.72,3.51
5013,0.7,2777,5.78,5.72,3.51
5014,0.7,2777,5.78,5.72,3.51
5015,0.7,2777,5.78,5.72,3.51
5016,0.7,2777,5.78,5.72,3.51
5017,0.7,2777,5.78,5.72,3.51
5018,0.7,2777,5.78,5.72,3.51
5019,0.7,2777,5.78,5.72,3.51
5020,1.174011,6766.4395,6.901761,6.862135,4.215699
5021,0.7,2777,5.76,5.7,3.52
5022,0.7,2777,5.76,5.7,3.52
5023,0.7,2777,5.76,5.7,3.52
5024,0.7,2777,5.76,5.7,3.52
5025,0.7,2777,5.76,5.7,3.52
5026,0.7,2777,5.76,5.7,3.52
5027,0.7,2777,5.76,5.7,3.52
5028,0.7,2777,5.76,5.7,3.52
5029,0.7,2777,5.76,5.7,3.52
5030,1.174011,6766.4395,6.881761,6.842135,4.225699
5031,0.72,2777,5.82,5.71,3.56
5032,0.72,2777,5.82,5.71,3.56
5033,0.72,2777,5.82,5.71,3.56
5034,0.72,2777,5.82,5.71,3.56
5035,0.72,2777,5.82,5.71,3.56
5036,0.72,2777,5.82,5.71,3.56
5037,0.72,2777,5.82,5.71,3.56
5038,0.72,2777,5.82,5.71,3.56
5039,0.72,2777,5.82,5.71,3.56
5040,1.194011,6766.4395,6.941761,6.852135,4.265699
5041,0.7,2777,5.76,5.7,3.43
5042,0.7,2777,5.76,5.7,3.43
5043,0.7,2777,5.76,5.7,3.43
5044,0.7,2777,5.76,5.7,3.43
5045,0.7,2777,5.76,5.7,3.43
5046,0.7,2777,5.76,5.7,3.43
5047,0.7,2777,5.76,5.7,3.43
5048,0.7,2777,5.76,5.7,3.43
5049,0.7,2777,5.76,5.7,3.43
5050,1.174011,6766.4395,6.881761,6.842135,4.1356993
5051,0.7,2777,5.71,5.68,3.49
5052,0.7,2777,5.71,5.68,3.49
5053,0.7,2777,5.71,5.68,3.49
5054,0.7,2777,5.71,5.68,3.49
5055,0.7,2777,5.71,5.68,3.49
5056,0.7,2777,5.71,5.68,3.49
5057,0.7,2777,5.71,5.68,3.49
5058,0.7,2777,5.71,5.68,3.49
5059,0.7,2777,5.71,5.68,3.49
5060,1.174011,6766.4395,6.831761,6.822135,4.195699
5061,0.7,2777,5.77,5.74,3.48
5062,0.7,2777,5.77,5.74,3.48
5063,0.7,2777,5.77,5.74,3.48
5064,0.7,2777,5.77,5.74,3.48
5065,0.7,2777,5.77,5.74,3.48
5066,0.7,2777,5.77,5.74,3.48
5067,0.7,2777,5.77,5.74,3.48
5068,0.7,2777,5.77,5.74,3.48
5069,0.7,2777,5.77,5.74,3.48
5070,1.174011,6766.4395,6.891761,6.882135,4.185699
5071,0.7,2777,5.64,5.59,3.6
5072,0.7,2777,5.64,5.59,3.6
5073,0.7,2777,5.64,5.59,3.6
5074,0.7,2777,5.64,5.59,3.6
5075,0.7,2777,5.64,5.59,3.6
5076,0.7,2777,5.64,5.59,3.6
5077,0.7,2777,5.64,5.59,3.6
5078,0.7,2777,5.64,5.59,3.6
5079,0.7,2777,5.64,5.59,3.6
5080,1.174011,6766.4395,6.7617607,6.7321353,4.305699
5081,0.98,2777,6.05,5.97,4.08
5082,0.98,2777,6.05,5.97,4.08
5083,0.98,2777,6.05,5.97,4.08
5084,0.98,2777,6.05,5.97,4.08
5085,0.98,2777,6.05,5.97,4.08
5086,0.98,2777,6.05,5.97,4.08
5087,0.98,2777,6.05,5.97,4.08
5088,0.98,2777,6.05,5.97,4.08
5089,0.98,2777,6.05,5.97,4.08
5090,1.454011,6766.4395,7.171761,7.112135,4.785699
5091,0.78,2777,5.83,5.8,3.63
5092,0.78,2777,5.83,5.8,3.63
5093,0.78,2777,5.83,5.8,3.63
5094,0.78,2777,5.83,5.8,3.63
5095,0.78,2777,5.83,5.8,3.63
5096,0.78,2777,5.83,5.8,3.63
5097,0.78,2777,5.83,5.8,3.63
5098,0.78,2777,5.83,5.8,3.63
5099,0.78,2777,5.83,5.8,3.63
5100,1.2540109,6766.4395,6.951761,6.9421353,4.335699
5101,0.7,2777,5.6,5.51,3.51
5102,0.7,2777,5.6,5.51,3.51
5103,0.7,2777,5.6,5.51,3.51
5104,0.7,2777,5.6,5.51,3.51
5105,0.7,2777,5.6,5.51,3.51
5106,0.7,2777,5.6,5.51,3.51
5107,0.7,2777,5.6,5.51,3.51
5108,0.7,2777,5.6,5.51,3.51
5109,0.7,2777,5.6,5.51,3.51
5110,1.174011,6766.4395,6.7217607,6.6521354,4.215699
5111,0.52,2778,5.19,5.22,3.19
5112,0.52,2778,5.19,5.22,3.19
5113,0.52,2778,5.19,5.22,3.19
5114,0.52,2778,5.19,5.22,3.19
5115,0.52,2778,5.19,5.22,3.19
5116,0.52,2778,5.19,5.22,3.19
5117,0.52,2778,5.19,5.22,3.19
5118,0.52,2778,5.19,5.22,3.19
5119,0.52,2778,5.19,5.22,3.19
5120,0.994011,6767.4395,6.311761,6.362135,3.895699
5121,0.73,2779,5.82,5.84,3.55
5122,0.73,2779,5.82,5.84,3.55
5123,0.73,2779,5.82,5.84,3.55
5124,0.73,2779,5.82,5.84,3.55
5125,0.73,2779,5.82,5.84,3.55
5126,0.73,2779,5.82,5.84,3.55
5127,0.73,2779,5.82,5.84,3.55
5128,0.73,2779,5.82,5.84,3.55
5129,0.73,2779,5.82,5.84,3.55
5130,1.204011,6768.4395,6.941761,6.9821353,4.255699
5131,0.74,2779,5.84,5.8,3.59
5132,0.74,2779,5.84,5.8,3.59
5133,0.74,2779,5.84,5.8,3.59
5134,0.74,2779,5.84,5.8,3.59
5135,0.74,2779,5.84,5.8,3.59
5136,0.74,2779,5.84,5.8,3.59
5137,0.74,2779,5.84,5.8,3.59
5138,0.74,2779,5.84,5.8,3.59
5139,0.74,2779,5.84,5.8,3.59
5140,1.214011,6768.4395,6.961761,6.9421353,4.295699
5141,0.7,2780,5.61,5.65,3.58
5142,0.7,2780,5.61,5.65,3.58
5143,0.7,2780,5.61,5.65,3.58
5144,0.7,2780,5.61,5.65,3.58
5145,0.7,2780,5.61,5.65,3.58
5146,0.7,2780,5.61,5.65,3.58
5147,0.7,2780,5.61,5.65,3.58
5148,0.7,2780,5.61,5.65,3.58
5149,0.7,2780,5.61,5.65,3.58
5150,1.174011,6769.4395,6.731761,6.7921352,4.285699
5151,0.77,2780,5.9,5.93,3.62
5152,0.77,2780,5.9,5.93,3.62
5153,0.77,2780,5.9,5.93,3.62
5154,0.77,2780,5.9,5.93,3.62
5155,0.77,2780,5.9,5.93,3.62
5156,0.77,2780,5.9,5.93,3.62
5157,0.77,2780,5.9,5.93,3.62
5158,0.77,2780,5.9,5.93,3.62
5159,0.77,2780,5.9,5.93,3.62
5160,1.2440109,6769.4395,7.021761,7.072135,4.325699
5161,0.71,2780,5.68,5.72,3.54
5162,0.71,2780,5.68,5.72,3.54
5163,0.71,2780,5.68,5.72,3.54
5164,0.71,2780,5.68,5.72,3.54
5165,0.71,2780,5.68,5.72,3.54
5166,0.71,2780,5.68,5.72,3.54
5167,0.71,2780,5.68,5.72,3.54
5168,0.71,2780,5.68,5.72,3.54
5169,0.71,2780,5.68,5.72,3.54
5170,1.184011,6769.4395,6.8017607,6.862135,4.245699
5171,0.74,2780,5.81,5.86,3.59
5172,0.74,2780,5.81,5.86,3.59
5173,0.74,2780,5.81,5.86,3.59
5174,0.74,2780,5.81,5.86,3.59
5175,0.74,2780,5.81,5.86,3.59
5176,0.74,2780,5.81,5.86,3.59
5177,0.74,2780,5.81,5.86,3.59
5178,0.74,2780,5.81,5.86,3.59
5179,0.74,2780,5.81,5.86,3.59
5180,1.214011,6769.4395,6.931761,7.0021353,4.295699
5181,0.7,2780,5.64,5.73,3.49
5182,0.7,2780,5.64,5.73,3.49
5183,0.7,2780,5.64,5.73,3.49
5184,0.7,2780,5.64,5.73,3.49
5185,0.7,2780,5.64,5.73,3.49
5186,0.7,2780,5.64,5.73,3.49
5187,0.7,2780,5.64,5.73,3.49
5188,0.7,2780,5.64,5.73,3.49
5189,0.7,2780,5.64,5.73,3.49
5190,1.174011,6769.4395,6.7617607,6.872135,4.195699
5191,1.01,2781,6.39,6.36,3.94
5192,1.01,2781,6.39,6.36,3.94
5193,1.01,2781,6.39,6.36,3.94
5194,1.01,2781,6.39,6.36,3.94
5195,1.01,2781,6.39,6.36,3.94
5196,1.01,2781,6.39,6.36,3.94
5197,1.01,2781,6.39,6.36,3.94
5198,1.01,2781,6.39,6.36,3.94
5199,1.01,2781,6.39,6.36,3.94
5200,1.4840109,6770.4395,7.5117607,7.5021353,4.645699
5201,0.77,2781,5.83,5.88,3.64
5202,0.77,2781,5.83,5.88,3.64
5203,0.77,2781,5.83,5.88,3.64
5204,0.77,2781,5.83,5.88,3.64
5205,0.77,2781,5.83,5.88,3.64
5206,0.77,2781,5.83,5.88,3.64
5207,0.77,2781,5.83,5.88,3.64
5208,0.77,2781,5.83,5.88,3.64
5209,0.77,2781,5.83,5.88,3.64
5210,1.2440109,6770.4395,6.951761,7.0221353,4.3456993
5211,0.78,2781,5.92,5.99,3.64
5212,0.78,2781,5.92,5.99,3.64
5213,0.78,2781,5.92,5.99,3.64
5214,0.78,2781,5.92,5.99,3.64
5215,0.78,2781,5.92,5.99,3.64
5216,0.78,2781,5.92,5.99,3.64
5217,0.78,2781,5.92,5.99,3.64
5218,0.78,2781,5.92,5.99,3.64
5219,0.78,2781,5.92,5.99,3.64
5220,1.2540109,6770.4395,7.041761,7.132135,4.3456993
5221,0.72,2782,5.83,5.76,3.51
5222,0.72,2782,5.83,5.76,3.51
5223,0.72,2782,5.83,5.76,3.51
5224,0.72,2782,5.83,5.76,3.51
5225,0.72,2782,5.83,5.76,3.51
5226,0.72,2782,5.83,5.76,3.51
5227,0.72,2782,5.83,5.76,3.51
5228,0.72,2782,5.83,5.76,3.51
5229,0.72,2782,5.83,5.76,3.51
5230,1.194011,6771.4395,6.951761,6.9021354,4.215699
5231,0.53,2782,5.34,5.37,3.08
5232,0.53,2782,5.34,5.37,3.08
5233,0.53,2782,5.34,5.37,3.08
5234,0.53,2782,5.34,5.37,3.08
5235,0.53,2782,5.34,5.37,3.08
5236,0.53,2782,5.34,5.37,3.08
5237,0.53,2782,5.34,5.37,3.08
5238,0.53,2782,5.34,5.37,3.08
5239,0.53,2782,5.34,5.37,3.08
5240,1.0040109,6771.4395,6.461761,6.512135,3.785699
5241,0.76,2782,5.9,5.94,3.63
5242,0.76,2782,5.9,5.94,3.63
5243,0.76,2782,5.9,5.94,3.63
5244,0.76,2782,5.9,5.94,3.63
5245,0.76,2782,5.9,5.94,3.63
5246,0.76,2782,5.9,5.94,3.63
5247,0.76,2782,5.9,5.94,3.63
5248,0.76,2782,5.9,5.94,3.63
5249,0.76,2782,5.9,5.94,3.63
5250,1.2340109,6771.4395,7.021761,7.082135,4.335699
5251,0.7,2782,5.81,5.77,3.31
5252,0.7,2782,5.81,5.77,3.31
5253,0.7,2782,5.81,5.77,3.31
5254,0.7,2782,5.81,5.77,3.31
5255,0.7,2782,5.81,5.77,3.31
5256,0.7,2782,5.81,5.77,3.31
5257,0.7,2782,5.81,5.77,3.31
5258,0.7,2782,5.81,5.77,3.31
5259,0.7,2782,5.81,5.77,3.31
5260,1.174011,6771.4395,6.931761,6.912135,4.015699
5261,0.7,2782,5.62,5.54,3.51
5262,0.7,2782,5.62,5.54,3.51
5263,0.7,2782,5.62,5.54,3.51
5264,0.7,2782,5.62,5.54,3.51
5265,0.7,2782,5.62,5.54,3.51
5266,0.7,2782,5.62,5.54,3.51
5267,0.7,2782,5.62,5.54,3.51
5268,0.7,2782,5.62,5.54,3.51
5269,0.7,2782,5.62,5.54,3.51
5270,1.174011,6771.4395,6.7417607,6.682135,4.215699
5271,0.75,2782,5.78,5.73,3.63
5272,0.75,2782,5.78,5.73,3.63
5273,0.75,2782,5.78,5.73,3.63
5274,0.75,2782,5.78,5.73,3.63
5275,0.75,2782,5.78,5.73,3.63
5276,0.75,2782,5.78,5.73,3.63
5277,0.75,2782,5.78,5.73,3.63
5278,0.75,2782,5.78,5.73,3.63
5279,0.75,2782,5.78,5.73,3.63
5280,1.224011,6771.4395,6.901761,6.872135,4.335699
5281,0.72,2782,5.76,5.75,3.5
5282,0.72,2782,5.76,5.75,3.5
5283,0.72,2782,5.76,5.75,3.5
5284,0.72,2782,5.76,5.75,3.5
5285,0.72,2782,5.76,5.75,3.5
5286,0.72,2782,5.76,5.75,3.5
5287,0.72,2782,5.76,5.75,3.5
5288,0.72,2782,5.76,5.75,3.5
5289,0.72,2782,5.76,5.75,3.5
5290,1.194011,6771.4395,6.881761,6.892135,4.205699
5291,0.72,2782,5.73,5.69,3.58
5292,0.72,2782,5.73,5.69,3.58
5293,0.72,2782,5.73,5.69,3.58
5294,0.72,2782,5.73,5.69,3.58
5295,0.72,2782,5.73,5.69,3.58
5296,0.72,2782,5.73,5.69,3.58
5297,0.72,2782,5.73,5.69,3.58
5298,0.72,2782,5.73,5.69,3.58
5299,0.72,2782,5.73,5.69,3.58
5300,1.194011,6771.4395,6.851761,6.832135,4.285699
5301,0.7,2782,5.68,5.66,3.56
5302,0.7,2782,5.68,5.66,3.56
5303,0.7,2782,5.68,5.66,3.56
5304,0.7,2782,5.68,5.66,3.56
5305,0.7,2782,5.68,5.66,3.56
5306,0.7,2782,5.68,5.66,3.56
5307,0.7,2782,5.68,5.66,3.56
5308,0.7,2782,5.68,5.66,3.56
5309,0.7,2782,5.68,5.66,3.56
5310,1.174011,6771.4395,6.8017607,6.802135,4.265699
5311,0.84,2782,6.39,6.2,3.47
5312,0.84,2782,6.39,6.2,3.47
5313,0.84,2782,6.39,6.2,3.47
5314,0.84,2782,6.39,6.2,3.47
5315,0.84,2782,6.39,6.2,3.47
5316,0.84,2782,6.39,6.2,3.47
5317,0.84,2782,6.39,6.2,3.47
5318,0.84,2782,6.39,6.2,3.47
5319,0.84,2782,6.39,6.2,3.47
5320,1.314011,6771.4395,7.5117607,7.342135,4.175699
5321,0.75,2782,5.88,5.85,3.6
5322,0.75,2782,5.88,5.85,3.6
5323,0.75,2782,5.88,5.85,3.6
5324,0.75,2782,5.88,5.85,3.6
5325,0.75,2782,5.88,5.85,3.6
5326,0.75,2782,5.88,5.85,3.6
5327,0.75,2782,5.88,5.85,3.6
5328,0.75,2782,5.88,5.85,3.6
5329,0.75,2782,5.88,5.85,3.6
5330,1.224011,6771.4395,7.001761,6.992135,4.305699
5331,0.52,2783,5.14,5.18,3.21
5332,0.52,2783,5.14,5.18,3.21
5333,0.52,2783,5.14,5.18,3.21
5334,0.52,2783,5.14,5.18,3.21
5335,0.52,2783,5.14,5.18,3.21
5336,0.52,2783,5.14,5.18,3.21
5337,0.52,2783,5.14,5.18,3.21
5338,0.52,2783,5.14,5.18,3.21
5339,0.52,2783,5.14,5.18,3.21
5340,0.994011,6772.4395,6.2617607,6.322135,3.915699
5341,0.72,2784,5.69,5.73,3.6
5342,0.72,2784,5.69,5.73,3.6
5343,0.72,2784,5.69,5.73,3.6
5344,0.72,2784,5.69,5.73,3.6
5345,0.72,2784,5.69,5.73,3.6
5346,0.72,2784,5.69,5.73,3.6
5347,0.72,2784,5.69,5.73,3.6
5348,0.72,2784,5.69,5.73,3.6
5349,0.72,2784,5.69,5.73,3.6
5350,1.194011,6773.4395,6.811761,6.872135,4.305699
5351,0.79,2784,5.85,5.92,3.75
5352,0.79,2784,5.85,5.92,3.75
5353,0.79,2784,5.85,5.92,3.75
5354,0.79,2784,5.85,5.92,3.75
5355,0.79,2784,5.85,5.92,3.75
5356,0.79,2784,5.85,5.92,3.75
5357,0.79,2784,5.85,5.92,3.75
5358,0.79,2784,5.85,5.92,3.75
5359,0.79,2784,5.85,5.92,3.75
5360,1.264011,6773.4395,6.9717607,7.062135,4.455699
5361,0.72,2787,5.66,5.69,3.61
5362,0.72,2787,5.66,5.69,3.61
5363,0.72,2787,5.66,5.69,3.61
5364,0.72,2787,5.66,5.69,3.61
5365,0.72,2787,5.66,5.69,3.61
5366,0.72,2787,5.66,5.69,3.61
5367,0.72,2787,5.66,5.69,3.61
5368,0.72,2787,5.66,5.69,3.61
5369,0.72,2787,5.66,5.69,3.61
5370,1.194011,6776.4395,6.7817607,6.832135,4.315699
5371,0.51,2787,5.11,5.15,3.18
5372,0.51,2787,5.11,5.15,3.18
5373,0.51,2787,5.11,5.15,3.18
5374,0.51,2787,5.11,5.15,3.18
5375,0.51,2787,5.11,5.15,3.18
5376,0.51,2787,5.11,5.15,3.18
5377,0.51,2787,5.11,5.15,3.18
5378,0.51,2787,5.11,5.15,3.18
5379,0.51,2787,5.11,5.15,3.18
5380,0.984011,6776.4395,6.231761,6.2921352,3.885699
5381,0.64,2787,5.54,5.55,3.41
5382,0.64,2787,5.54,5.55,3.41
5383,0.64,2787,5.54,5.55,3.41
5384,0.64,2787,5.54,5.55,3.41
5385,0.64,2787,5.54,5.55,3.41
5386,0.64,2787,5.54,5.55,3.41
5387,0.64,2787,5.54,5.55,3.41
5388,0.64,2787,5.54,5.55,3.41
5389,0.64,2787,5.54,5.55,3.41
5390,1.114011,6776.4395,6.661761,6.6921353,4.1156993
5391,0.7,2788,5.74,5.77,3.48
5392,0.7,2788,5.74,5.77,3.48
5393,0.7,2788,5.74,5.77,3.48
5394,0.7,2788,5.74,5.77,3.48
5395,0.7,2788,5.74,5.77,3.48
5396,0.7,2788,5.74,5.77,3.48
5397,0.7,2788,5.74,5.77,3.48
5398,0.7,2788,5.74,5.77,3.48
5399,0.7,2788,5.74,5.77,3.48
5400,1.174011,6777.4395,6.8617606,6.912135,4.185699
5401,0.83,2788,6.07,6.1,3.72
5402,0.83,2788,6.07,6.1,3.72
5403,0.83,2788,6.07,6.1,3.72
5404,0.83,2788,6.07,6.1,3.72
5405,0.83,2788,6.07,6.1,3.72
5406,0.83,2788,6.07,6.1,3.72
5407,0.83,2788,6.07,6.1,3.72
5408,0.83,2788,6.07,6.1,3.72
5409,0.83,2788,6.07,6.1,3.72
5410,1.304011,6777.4395,7.191761,7.242135,4.425699
5411,0.76,2788,5.85,5.87,3.62
5412,0.76,2788,5.85,5.87,3.62
5413,0.76,2788,5.85,5.87,3.62
5414,0.76,2788,5.85,5.87,3.62
5415,0.76,2788,5.85,5.87,3.62
5416,0.76,2788,5.85,5.87,3.62
5417,0.76,2788,5.85,5.87,3.62
5418,0.76,2788,5.85,5.87,3.62
5419,0.76,2788,5.85,5.87,3.62
5420,1.2340109,6777.4395,6.9717607,7.012135,4.325699
5421,0.71,2788,5.64,5.68,3.58
5422,0.71,2788,5.64,5.68,3.58
5423,0.71,2788,5.64,5.68,3.58
5424,0.71,2788,5.64,5.68,3.58
5425,0.71,2788,5.64,5.68,3.58
5426,0.71,2788,5.64,5.68,3.58
5427,0.71,2788,5.64,5.68,3.58
5428,0.71,2788,5.64,5.68,3.58
5429,0.71,2788,5.64,5.68,3.58
5430,1.184011,6777.4395,6.7617607,6.822135,4.285699
5431,0.77,2788,5.97,5.92,3.53
5432,0.77,2788,5.97,5.92,3.53
5433,0.77,2788,5.97,5.92,3.53
5434,0.77,2788,5.97,5.92,3.53
5435,0.77,2788,5.97,5.92,3.53
5436,0.77,2788,5.97,5.92,3.53
5437,0.77,2788,5.97,5.92,3.53
5438,0.77,2788,5.97,5.92,3.53
5439,0.77,2788,5.97,5.92,3.53
5440,1.2440109,6777.4395,7.0917606,7.062135,4.235699
5441,0.71,2788,5.71,5.65,3.55
5442,0.71,2788,5.71,5.65,3.55
5443,0.71,2788,5.71,5.65,3.55
5444,0.71,2788,5.71,5.65,3.55
5445,0.71,2788,5.71,5.65,3.55
5446,0.71,2788,5.71,5.65,3.55
5447,0.71,2788,5.71,5.65,3.55
5448,0.71,2788,5.71,5.65,3.55
5449,0.71,2788,5.71,5.65,3.55
5450,1.184011,6777.4395,6.831761,6.7921352,4.255699
5451,1.01,2788,6.29,6.21,4.03
5452,1.01,2788,6.29,6.21,4.03
5453,1.01,2788,6.29,6.21,4.03
5454,1.01,2788,6.29,6.21,4.03
5455,1.01,2788,6.29,6.21,4.03
5456,1.01,2788,6.29,6.21,4.03
5457,1.01,2788,6.29,6.21,4.03
5458,1.01,2788,6.29,6.21,4.03
5459,1.01,2788,6.29,6.21,4.03
5460,1.4840109,6777.4395,7.411761,7.352135,4.735699
5461,1.01,2788,6.31,6.22,3.93
5462,1.01,2788,6.31,6.22,3.93
5463,1.01,2788,6.31,6.22,3.93
5464,1.01,2788,6.31,6.22,3.93
5465,1.01,2788,6.31,6.22,3.93
5466,1.01,2788,6.31,6.22,3.93
5467,1.01,2788,6.31,6.22,3.93
5468,1.01,2788,6.31,6.22,3.93
5469,1.01,2788,6.31,6.22,3.93
5470,1.4840109,6777.4395,7.431761,7.362135,4.6356993
5471,0.77,2789,5.81,5.77,3.72
5472,0.77,2789,5.81,5.77,3.72
5473,0.77,2789,5.81,5.77,3.72
5474,0.77,2789,5.81,5.77,3.72
5475,0.77,2789,5.81,5.77,3.72
5476,0.77,2789,5.81,5.77,3.72
5477,0.77,2789,5.81,5.77,3.72
5478,0.77,2789,5.81,5.77,3.72
5479,0.77,2789,5.81,5.77,3.72
5480,1.2440109,6778.4395,6.931761,6.912135,4.425699
5481,0.76,2789,5.76,5.85,3.7
5482,0.76,2789,5.76,5.85,3.7
5483,0.76,2789,5.76,5.85,3.7
5484,0.76,2789,5.76,5.85,3.7
5485,0.76,2789,5.76,5.85,3.7
5486,0.76,2789,5.76,5.85,3.7
5487,0.76,2789,5.76,5.85,3.7
5488,0.76,2789,5.76,5.85,3.7
5489,0.76,2789,5.76,5.85,3.7
5490,1.2340109,6778.4395,6.881761,6.992135,4.4056993
5491,0.76,2789,5.92,5.94,3.58
5492,0.76,2789,5.92,5.94,3.58
5493,0.76,2789,5.92,5.94,3.58
5494,0.76,2789,5.92,5.94,3.58
5495,0.76,2789,5.92,5.94,3.58
5496,0.76,2789,5.92,5.94,3.58
5497,0.76,2789,5.92,5.94,3.58
5498,0.76,2789,5.92,5.94,3.58
5499,0.76,2789,5.92,5.94,3.58
5500,1.2340109,6778.4395,7.041761,7.082135,4.285699
5501,0.76,2789,5.82,5.86,3.61
5502,0.76,2789,5.82,5.86,3.61
5503,0.76,2789,5.82,5.86,3.61
5504,0.76,2789,5.82,5.86,3.61
5505,0.76,2789,5.82,5.86,3.61
5506,0.76,2789,5.82,5.86,3.61
5507,0.76,2789,5.82,5.86,3.61
5508,0.76,2789,5.82,5.86,3.61
5509,0.76,2789,5.82,5.86,3.61
5510,1.2340109,6778.4395,6.941761,7.0021353,4.315699
5511,1.05,2789,6.49,6.45,4.09
5512,1.05,2789,6.49,6.45,4.09
5513,1.05,2789,6.49,6.45,4.09
5514,1.05,2789,6.49,6.45,4.09
5515,1.05,2789,6.49,6.45,4.09
5516,1.05,2789,6.49,6.45,4.09
5517,1.05,2789,6.49,6.45,4.09
5518,1.05,2789,6.49,6.45,4.09
5519,1.05,2789,6.49,6.45,4.09
5520,1.5240109,6778.4395,7.6117606,7.592135,4.795699
5521,0.81,2789,5.97,6.01,3.69
5522,0.81,2789,5.97,6.01,3.69
5523,0.81,2789,5.97,6.01,3.69
5524,0.81,2789,5.97,6.01,3.69
5525,0.81,2789,5.97,6.01,3.69
5526,0.81,2789,5.97,6.01,3.69
5527,0.81,2789,5.97,6.01,3.69
5528,0.81,2789,5.97,6.01,3.69
5529,0.81,2789,5.97,6.01,3.69
5530,1.284011,6778.4395,7.0917606,7.1521354,4.395699
5531,0.7,2789,5.72,5.75,3.53
5532,0.7,2789,5.72,5.75,3.53
5533,0.7,2789,5.72,5.75,3.53
5534,0.7,2789,5.72,5.75,3.53
5535,0.7,2789,5.72,5.75,3.53
